120,0
121,0
123,0
126,0
128,0
131,0
133,0
136,0
138,0
141,0
144,0
146,0
149,0
152,0
154,0
157,0
160,0
163,0
165,0
168,0
171,0
174,0
177,0
180,0
183,0
186,0
189,0
192,0
195,0
198,0
201,0
204,0
207,0
211,0
214,0
217,0
220,0
224,0
227,0
230,0
234,0
237,0
240,0
244,0
247,0
251,0
254,0
258,0
261,0
265,0
268,0
272,0
276,0
279,0
283,0
287,0
291,0
294,0
298,0
302,0
306,0
310,0
313,0
317,0
321,0
325,0
329,0
333,0
337,0
341,0
345,0
350,0
354,0
358,0
362,0
366,0
370,0
375,0
379,0
383,0
388,0
392,0
396,0
401,0
405,0
409,0
414,0
418,0
423,0
427,0
432,0
437,0
441,0
446,0
451,0
455,0
460,0
465,0
469,0
474,0
479,0
484,0
489,0
494,0
498,0
503,0
508,0
513,0
518,0
523,0
528,0
533,0
539,0
544,0
549,0
554,0
559,0
564,0
570,0
575,0
580,0
585,0
591,0
596,0
602,0
607,0
612,0
618,0
623,0
629,0
634,0
640,0
645,0
651,0
657,0
662,0
668,0
674,0
679,0
685,0
691,0
697,0
703,0
708,0
714,0
720,0
726,0
732,0
738,0
744,0
750,0
756,0
762,0
768,0
774,0
780,0
787,0
793,0
799,0
805,0
811,0
818,0
824,0
830,0
837,0
843,0
849,0
856,0
862,0
869,0
875,0
882,0
888,0
895,0
902,0
908,0
915,0
921,0
928,0
935,0
942,0
948,0
955,0
962,0
969,0
976,0
983,0
989,0
996,0
1003,0
1010,0
1017,0
1024,0
1031,0
1038,0
1046,0
1053,0
1060,0
1067,0
1074,0
1081,0
1089,0
1096,0
1103,0
1111,0
1118,0
1125,0
1133,0
1140,0
1147,0
1155,0
1162,0
1170,0
1177,0
1185,0
1193,0
1200,0
1208,0
1216,0
1223,0
1231,0
1239,0
1246,0
1254,0
1262,0
1270,0
1278,0
1286,0
1293,0
1301,0
1309,0
1317,0
1325,0
1333,0
1341,0
1349,0
1357,0
1366,0
1374,0
1382,0
1390,0
1398,0
1407,0
1415,0
1423,0
1431,0
1440,0
1448,0
1456,0
1465,0
1473,0
1482,0
1490,0
1499,0
1507,0
1516,0
1524,0
1533,0
1542,0
1550,0
1559,0
1568,0
1576,0
1585,0
1594,0
1603,0
1611,0
1620,0
1629,0
1638,0
1647,0
1656,0
1665,0
1674,0
1683,0
1692,0
1701,0
1710,0
1719,0
1728,0
1737,0
1747,0
1756,0
1765,0
1774,0
1784,0
1793,0
1802,0
1812,0
1821,0
1830,0
1840,0
1849,0
1859,0
1868,0
1878,0
1887,0
1897,0
1906,0
1916,0
1926,0
1935,0
1945,0
1955,0
1964,0
1974,0
1984,0
1994,0
2004,0
2013,0
2023,0
2033,0
2043,0
2053,0
2063,0
2073,0
2083,0
2093,0
2103,0
2113,0
2123,0
2134,0
2144,0
2154,0
2164,0
2174,0
2185,0
2195,0
2205,0
2216,0
2226,0
2236,0
2247,0
2257,0
2268,0
2278,0
2289,0
2299,0
2310,0
2320,0
2331,0
2342,0
2352,0
2363,0
2374,0
2384,0
2395,0
2406,0
2417,0
2428,0
2438,0
2449,0
2460,0
2471,0
2482,0
2493,0
2504,0
2515,0
2526,0
2537,0
2548,0
2559,0
2570,0
2582,0
2593,0
2604,0
2615,0
2626,0
2638,0
2649,0
2660,0
2672,0
2683,0
2695,0
2706,0
2717,0
2729,0
2740,0
2752,0
2763,0
2775,0
2787,0
2798,0
2810,0
2822,0
2833,0
2845,0
2857,0
2869,0
2880,0
2892,0
2904,0
2916,0
2928,0
2940,0
2952,0
2964,0
2976,0
2988,0
3000,0
3012,0
3024,0
3036,0
3048,0
3060,0
3072,0
3084,0
3097,0
3109,0
3121,0
3134,0
3146,0
3158,0
3171,0
3183,0
3195,0
3208,0
3220,0
3233,0
3245,0
3258,0
3270,0
3283,0
3296,0
3308,0
3321,0
3334,0
3346,0
3359,0
3372,0
3385,0
3397,0
3410,0
3423,0
3436,0
3449,0
3462,0
3475,0
3488,0
3501,0
3514,0
3527,0
3540,0
3553,0
3566,0
3579,0
3592,0
3606,0
3619,0
3632,0
3645,0
3659,0
3672,0
3685,0
3699,0
3712,0
3725,0
3739,0
3752,0
3766,0
3779,0
3793,0
3806,0
3820,0
3834,0
3847,0
3861,0
3874,0
3888,0
3902,0
3916,0
3929,0
3943,0
3957,0
3971,0
3985,0
3999,0
4013,0
4027,0
4041,0
4054,0
4069,0
4083,0
4097,0
4111,0
4125,0
4139,0
4153,0
4167,0
4182,0
4196,0
4210,0
4224,0
4239,0
4253,0
4267,0
4282,0
4296,0
4310,0
4325,0
4339,0
4354,0
4368,0
4383,0
4398,0
4412,0
4427,0
4441,0
4456,0
4471,0
4485,0
4500,0
4515,0
4530,0
4545,0
4559,0
4574,0
4589,0
4604,0
4619,0
4634,0
4649,0
4664,0
4679,0
4694,0
4709,0
4724,0
4739,0
4755,0
4770,0
4785,0
4800,0
4815,0
4831,0
4846,0
4861,0
4877,0
4892,0
4907,0
4923,0
4938,0
4954,0
4969,0
4985,0
5000,0
5016,0
5031,0
5047,0
5063,0
5078,0
5094,0
5110,0
5125,0
5141,0
5157,0
5173,0
5189,0
5204,0
5220,0
5236,0
5252,0
5268,0
5284,0
5300,0
5316,0
5332,0
5348,0
5364,0
5380,0
5397,0
5413,0
5429,0
5445,0
5461,0
5478,0
5494,0
5510,0
5527,0
5543,0
5559,0
5576,0
5592,0
5609,0
5625,0
5642,0
5658,0
5675,0
5691,0
5708,0
5724,0
5741,0
5758,0
5775,0
5791,0
5808,0
5825,0
5842,0
5858,0
5875,0
5892,0
5909,0
5926,0
5943,0
5960,0
5977,0
5994,0
6011,0
6028,0
6045,0
6062,0
6079,0
6096,0
6114,0
6131,0
6148,0
6165,0
6183,0
6200,0
6217,0
6235,0
6252,0
6269,0
6287,0
6304,0
6322,0
6339,0
6357,0
6374,0
6392,0
6409,0
6427,0
6445,0
6462,0
6480,0
6498,0
6515,0
6533,0
6551,0
6569,0
6587,0
6605,0
6622,0
6640,0
6658,0
6676,0
6694,0
6712,0
6730,0
6748,0
6766,0
6784,0
6803,0
6821,0
6839,0
6857,0
6875,0
6894,0
6912,0
6930,0
6948,0
6967,0
6985,0
7004,0
7022,0
7040,0
7059,0
7077,0
7096,0
7114,0
7133,0
7152,0
7170,0
7189,0
7207,0
7226,0
7245,0
7264,0
7282,0
7301,0
7320,0
7339,0
7358,0
7376,0
7395,0
7414,0
7433,0
7452,0
7471,0
7490,0
7509,0
7528,0
7547,0
7567,0
7586,0
7605,0
7624,0
7643,0
7662,0
7682,0
7701,0
7720,0
7740,0
7759,0
7778,0
7798,0
7817,0
7837,0
7856,0
7876,0
7895,0
7915,0
7934,0
7954,0
7974,0
7993,0
8013,0
8033,0
8052,0
8072,0
8092,0
8112,0
8131,0
8151,0
8171,0
8191,0
8211,0
8231,0
8251,0
8271,0
8291,0
8311,0
8331,0
8351,0
8371,0
8391,0
8411,0
8432,0
8452,0
8472,0
8492,0
8513,0
8533,0
8553,0
8574,0
8594,0
8614,0
8635,0
8655,0
8676,0
8696,0
8717,0
8737,0
8758,0
8778,0
8799,0
8820,0
8840,0
8861,0
8882,0
8902,0
8923,0
8944,0
8965,0
8986,0
9007,0
9027,0
9048,0
9069,0
9090,0
9111,0
9132,0
9153,0
9174,0
9195,0
9216,0
9238,0
9259,0
9280,0
9301,0
9322,0
9344,0
9365,0
9386,0
9407,0
9429,0
9450,0
9471,0
9493,0
9514,0
9536,0
9557,0
9579,0
9600,0
9622,0
9643,0
9665,0
9687,0
9708,0
9730,0
9752,0
9773,0
9795,0
9817,0
9839,0
9861,0
9883,0
9904,0
9926,0
9948,0
9970,0
9992,0
10014,0
10036,0
10058,0
10080,0
10102,0
10124,0
10147,0
10169,0
10191,0
10213,0
10235,0
10258,0
10280,0
10302,0
10325,0
10347,0
10369,0
10392,0
10414,0
10437,0
10459,0
10482,0
10504,0
10527,0
10549,0
10572,0
10594,0
10617,0
10640,0
10662,0
10685,0
10708,0
10731,0
10753,0
10776,0
10799,0
10822,0
10845,0
10868,0
10891,0
10914,0
10937,0
10960,0
10983,0
11006,0
11029,0
11052,0
11075,0
11098,0
11121,0
11145,0
11168,0
11191,0
11214,0
11238,0
11261,0
11284,0
11308,0
11331,0
11355,0
11378,0
11401,0
11425,0
11448,0
11472,0
11496,0
11519,0
11543,0
11566,0
11590,0
11614,0
11638,0
11661,0
11685,0
11709,0
11733,0
11756,0
11780,0
11804,0
11828,0
11852,0
11876,0
11900,0
11924,0
11948,0
11972,0
11996,0
12020,0
12044,0
12068,0
12093,0
12117,0
12141,0
12165,0
12190,0
12214,0
12238,0
12262,0
12287,0
12311,0
12336,0
12360,0
12385,0
12409,0
12434,0
12458,0
12483,0
12507,0
12532,0
12556,0
12581,0
12606,0
12630,0
12655,0
12680,0
12705,0
12730,0
12754,0
12779,0
12804,0
12829,0
12854,0
12879,0
12904,0
12929,0
12954,0
12979,0
13004,0
13029,0
13054,0
13079,0
13104,0
13130,0
13155,0
13180,0
13205,0
13231,0
13256,0
13281,0
13307,0
13332,0
13357,0
13383,0
13408,0
13434,0
13459,0
13485,0
13510,0
13536,0
13561,0
13587,0
13613,0
13638,0
13664,0
13690,0
13716,0
13741,0
13767,0
13793,0
13819,0
13845,0
13871,0
13896,0
13922,0
13948,0
13974,0
14000,0
14026,0
14052,0
14078,0
14105,0
14131,0
14157,0
14183,0
14209,0
14235,0
14262,0
14288,0
14314,0
14341,0
14367,0
14393,0
14420,0
14446,0
14473,0
14499,0
14526,0
14552,0
14579,0
14605,0
14632,0
14658,0
14685,0
14712,0
14738,0
14765,0
14792,0
14819,0
14845,0
14872,0
14899,0
14926,0
14953,0
14980,0
15007,0
15033,0
15060,0
15087,0
15114,0
15142,0
15169,0
15196,0
15223,0
15250,0
15277,0
15304,0
15332,0
15359,0
15386,0
15413,0
15441,0
15468,0
15495,0
15523,0
15550,0
15578,0
15605,0
15633,0
15660,0
15688,0
15715,0
15743,0
15770,0
15798,0
15826,0
15853,0
15881,0
15909,0
15936,0
15964,0
15992,0
16020,0
16048,0
16076,0
16103,0
16131,0
16159,0
16187,0
16215,0
16243,0
16271,0
16299,0
16327,0
16356,0
16384,0
